x,y,z
151.325,-29.4916666666667,713
151.341666666667,-29.4916666666667,746
151.358333333333,-29.4916666666667,760
151.375,-29.4916666666667,803
151.391666666667,-29.4916666666667,789
151.408333333333,-29.4916666666667,776
151.425,-29.4916666666667,764
151.441666666667,-29.4916666666667,729
151.458333333333,-29.4916666666667,809
151.475,-29.4916666666667,802
151.491666666667,-29.4916666666667,786
151.508333333333,-29.4916666666667,809
151.525,-29.4916666666667,829
151.541666666667,-29.4916666666667,830
151.558333333333,-29.4916666666667,829
151.575,-29.4916666666667,875
151.591666666667,-29.4916666666667,868
151.608333333333,-29.4916666666667,870
151.625,-29.4916666666667,879
151.641666666667,-29.4916666666667,916
151.658333333333,-29.4916666666667,896
151.675,-29.4916666666667,886
151.691666666667,-29.4916666666667,880
151.708333333333,-29.4916666666667,896
151.725,-29.4916666666667,910
151.741666666667,-29.4916666666667,907
151.758333333333,-29.4916666666667,915
151.775,-29.4916666666667,952
151.791666666667,-29.4916666666667,961
151.808333333333,-29.4916666666667,981
151.825,-29.4916666666667,991
151.841666666667,-29.4916666666667,1019
151.858333333333,-29.4916666666667,1025
151.875,-29.4916666666667,1068
151.891666666667,-29.4916666666667,1080
151.908333333333,-29.4916666666667,1066
151.925,-29.4916666666667,1063
151.941666666667,-29.4916666666667,1121
151.958333333333,-29.4916666666667,1181
151.975,-29.4916666666667,1224
151.991666666667,-29.4916666666667,1293
152.008333333333,-29.4916666666667,1263
152.025,-29.4916666666667,1194
152.041666666667,-29.4916666666667,1143
152.058333333333,-29.4916666666667,1205
152.075,-29.4916666666667,1005
152.091666666667,-29.4916666666667,998
152.108333333333,-29.4916666666667,989
152.125,-29.4916666666667,1020
152.141666666667,-29.4916666666667,1018
152.158333333333,-29.4916666666667,1055
152.175,-29.4916666666667,1041
152.191666666667,-29.4916666666667,1022
152.208333333333,-29.4916666666667,825
152.225,-29.4916666666667,877
152.241666666667,-29.4916666666667,983
152.258333333333,-29.4916666666667,1082
152.275,-29.4916666666667,1086
152.291666666667,-29.4916666666667,1079
152.308333333333,-29.4916666666667,1053
152.325,-29.4916666666667,1042
152.341666666667,-29.4916666666667,1041
152.358333333333,-29.4916666666667,1005
152.375,-29.4916666666667,863
152.391666666667,-29.4916666666667,440
152.408333333333,-29.4916666666667,205
152.425,-29.4916666666667,179
152.441666666667,-29.4916666666667,128
152.458333333333,-29.4916666666667,111
152.475,-29.4916666666667,228
152.491666666667,-29.4916666666667,400
152.508333333333,-29.4916666666667,540
152.525,-29.4916666666667,483
152.541666666667,-29.4916666666667,485
152.558333333333,-29.4916666666667,414
152.575,-29.4916666666667,314
152.591666666667,-29.4916666666667,212
152.608333333333,-29.4916666666667,151
152.625,-29.4916666666667,112
152.641666666667,-29.4916666666667,89
152.658333333333,-29.4916666666667,43
152.675,-29.4916666666667,51
152.691666666667,-29.4916666666667,70
152.708333333333,-29.4916666666667,159
152.725,-29.4916666666667,131
152.741666666667,-29.4916666666667,130
152.758333333333,-29.4916666666667,152
152.775,-29.4916666666667,156
152.791666666667,-29.4916666666667,84
152.808333333333,-29.4916666666667,74
152.825,-29.4916666666667,57
152.841666666667,-29.4916666666667,81
152.858333333333,-29.4916666666667,80
152.875,-29.4916666666667,92
152.891666666667,-29.4916666666667,77
152.908333333333,-29.4916666666667,92
152.925,-29.4916666666667,90
152.941666666667,-29.4916666666667,63
152.958333333333,-29.4916666666667,43
152.975,-29.4916666666667,19
152.991666666667,-29.4916666666667,12
153.008333333333,-29.4916666666667,17
153.025,-29.4916666666667,7
153.041666666667,-29.4916666666667,2
153.058333333333,-29.4916666666667,2
153.075,-29.4916666666667,2
153.091666666667,-29.4916666666667,5
153.108333333333,-29.4916666666667,3
153.125,-29.4916666666667,3
153.141666666667,-29.4916666666667,26
153.158333333333,-29.4916666666667,74
153.175,-29.4916666666667,39
153.191666666667,-29.4916666666667,12
153.208333333333,-29.4916666666667,33
153.225,-29.4916666666667,29
153.241666666667,-29.4916666666667,10
153.258333333333,-29.4916666666667,2
153.275,-29.4916666666667,1
153.291666666667,-29.4916666666667,7
153.308333333333,-29.4916666666667,20
153.325,-29.4916666666667,20
153.341666666667,-29.4916666666667,34
153.358333333333,-29.4916666666667,0
153.375,-29.4916666666667,-20
153.391666666667,-29.4916666666667,-29
153.408333333333,-29.4916666666667,-35
153.425,-29.4916666666667,-40
153.441666666667,-29.4916666666667,-44
153.458333333333,-29.4916666666667,-48
153.475,-29.4916666666667,-54
153.491666666667,-29.4916666666667,-58
153.508333333333,-29.4916666666667,-60
153.525,-29.4916666666667,-64
153.541666666667,-29.4916666666667,-69
153.558333333333,-29.4916666666667,-74
153.575,-29.4916666666667,-78
153.591666666667,-29.4916666666667,-80
153.608333333333,-29.4916666666667,-81
153.625,-29.4916666666667,-84
153.641666666667,-29.4916666666667,-87
153.658333333333,-29.4916666666667,-92
153.675,-29.4916666666667,-101
153.691666666667,-29.4916666666667,-118
153.708333333333,-29.4916666666667,-139
153.725,-29.4916666666667,-159
153.741666666667,-29.4916666666667,-199
153.758333333333,-29.4916666666667,-285
153.775,-29.4916666666667,-416
153.791666666667,-29.4916666666667,-584
153.808333333333,-29.4916666666667,-762
153.825,-29.4916666666667,-922
153.841666666667,-29.4916666666667,-1065
153.858333333333,-29.4916666666667,-1200
153.875,-29.4916666666667,-1317
153.891666666667,-29.4916666666667,-1409
153.908333333333,-29.4916666666667,-1469
153.925,-29.4916666666667,-1494
153.941666666667,-29.4916666666667,-1483
153.958333333333,-29.4916666666667,-1440
153.975,-29.4916666666667,-1386
153.991666666667,-29.4916666666667,-1345
154.008333333333,-29.4916666666667,-1324
154.025,-29.4916666666667,-1328
154.041666666667,-29.4916666666667,-1361
154.058333333333,-29.4916666666667,-1428
154.075,-29.4916666666667,-1528
154.091666666667,-29.4916666666667,-1660
154.108333333333,-29.4916666666667,-1819
154.125,-29.4916666666667,-1998
154.141666666667,-29.4916666666667,-2195
154.158333333333,-29.4916666666667,-2402
154.175,-29.4916666666667,-2620
154.191666666667,-29.4916666666667,-2844
154.208333333333,-29.4916666666667,-3074
154.225,-29.4916666666667,-3303
154.241666666667,-29.4916666666667,-3530
154.258333333333,-29.4916666666667,-3748
154.275,-29.4916666666667,-3950
154.291666666667,-29.4916666666667,-4125
154.308333333333,-29.4916666666667,-4266
154.325,-29.4916666666667,-4367
154.341666666667,-29.4916666666667,-4433
154.358333333333,-29.4916666666667,-4466
154.375,-29.4916666666667,-4475
154.391666666667,-29.4916666666667,-4471
154.408333333333,-29.4916666666667,-4463
154.425,-29.4916666666667,-4462
154.441666666667,-29.4916666666667,-4470
154.458333333333,-29.4916666666667,-4491
154.475,-29.4916666666667,-4519
154.491666666667,-29.4916666666667,-4548
154.508333333333,-29.4916666666667,-4569
154.525,-29.4916666666667,-4573
154.541666666667,-29.4916666666667,-4555
154.558333333333,-29.4916666666667,-4513
154.575,-29.4916666666667,-4451
154.591666666667,-29.4916666666667,-4379
154.608333333333,-29.4916666666667,-4312
154.625,-29.4916666666667,-4269
154.641666666667,-29.4916666666667,-4259
154.658333333333,-29.4916666666667,-4296
154.675,-29.4916666666667,-4369
154.691666666667,-29.4916666666667,-4464
154.708333333333,-29.4916666666667,-4555
154.725,-29.4916666666667,-4617
154.741666666667,-29.4916666666667,-4661
154.758333333333,-29.4916666666667,-4696
154.775,-29.4916666666667,-4717
154.791666666667,-29.4916666666667,-4716
154.808333333333,-29.4916666666667,-4700
154.825,-29.4916666666667,-4677
154.841666666667,-29.4916666666667,-4658
154.858333333333,-29.4916666666667,-4652
154.875,-29.4916666666667,-4660
154.891666666667,-29.4916666666667,-4677
154.908333333333,-29.4916666666667,-4695
154.925,-29.4916666666667,-4701
154.941666666667,-29.4916666666667,-4691
154.958333333333,-29.4916666666667,-4665
154.975,-29.4916666666667,-4632
154.991666666667,-29.4916666666667,-4601
155.008333333333,-29.4916666666667,-4569
155.025,-29.4916666666667,-4532
155.041666666667,-29.4916666666667,-4493
155.058333333333,-29.4916666666667,-4458
155.075,-29.4916666666667,-4433
155.091666666667,-29.4916666666667,-4421
155.108333333333,-29.4916666666667,-4424
155.125,-29.4916666666667,-4442
155.141666666667,-29.4916666666667,-4473
155.158333333333,-29.4916666666667,-4515
155.175,-29.4916666666667,-4563
155.191666666667,-29.4916666666667,-4615
155.208333333333,-29.4916666666667,-4662
155.225,-29.4916666666667,-4699
155.241666666667,-29.4916666666667,-4720
155.258333333333,-29.4916666666667,-4725
155.275,-29.4916666666667,-4719
155.291666666667,-29.4916666666667,-4713
155.308333333333,-29.4916666666667,-4711
155.325,-29.4916666666667,-4719
155.341666666667,-29.4916666666667,-4739
155.358333333333,-29.4916666666667,-4770
155.375,-29.4916666666667,-4801
155.391666666667,-29.4916666666667,-4820
155.408333333333,-29.4916666666667,-4826
155.425,-29.4916666666667,-4822
155.441666666667,-29.4916666666667,-4811
155.458333333333,-29.4916666666667,-4801
155.475,-29.4916666666667,-4790
155.491666666667,-29.4916666666667,-4782
150.508333333333,-29.5083333333333,401
150.525,-29.5083333333333,363
150.541666666667,-29.5083333333333,382
150.558333333333,-29.5083333333333,390
150.575,-29.5083333333333,387
150.591666666667,-29.5083333333333,391
150.608333333333,-29.5083333333333,370
150.625,-29.5083333333333,392
150.641666666667,-29.5083333333333,428
150.658333333333,-29.5083333333333,472
150.675,-29.5083333333333,501
150.691666666667,-29.5083333333333,510
150.708333333333,-29.5083333333333,496
150.725,-29.5083333333333,530
150.741666666667,-29.5083333333333,564
150.758333333333,-29.5083333333333,550
150.775,-29.5083333333333,550
150.791666666667,-29.5083333333333,564
150.808333333333,-29.5083333333333,574
150.825,-29.5083333333333,585
150.841666666667,-29.5083333333333,635
150.858333333333,-29.5083333333333,667
150.875,-29.5083333333333,648
150.891666666667,-29.5083333333333,645
150.908333333333,-29.5083333333333,656
150.925,-29.5083333333333,659
150.941666666667,-29.5083333333333,653
150.958333333333,-29.5083333333333,633
150.975,-29.5083333333333,638
150.991666666667,-29.5083333333333,646
151.008333333333,-29.5083333333333,627
151.025,-29.5083333333333,598
151.041666666667,-29.5083333333333,544
151.058333333333,-29.5083333333333,550
151.075,-29.5083333333333,547
151.091666666667,-29.5083333333333,533
151.108333333333,-29.5083333333333,543
151.125,-29.5083333333333,550
151.141666666667,-29.5083333333333,554
151.158333333333,-29.5083333333333,548
151.175,-29.5083333333333,531
151.191666666667,-29.5083333333333,562
151.208333333333,-29.5083333333333,569
151.225,-29.5083333333333,587
151.241666666667,-29.5083333333333,604
151.258333333333,-29.5083333333333,648
151.275,-29.5083333333333,675
151.291666666667,-29.5083333333333,706
151.308333333333,-29.5083333333333,734
151.325,-29.5083333333333,719
151.341666666667,-29.5083333333333,727
151.358333333333,-29.5083333333333,742
151.375,-29.5083333333333,788
151.391666666667,-29.5083333333333,829
151.408333333333,-29.5083333333333,856
151.425,-29.5083333333333,819
151.441666666667,-29.5083333333333,755
151.458333333333,-29.5083333333333,788
151.475,-29.5083333333333,826
151.491666666667,-29.5083333333333,809
151.508333333333,-29.5083333333333,853
151.525,-29.5083333333333,894
151.541666666667,-29.5083333333333,891
151.558333333333,-29.5083333333333,872
151.575,-29.5083333333333,881
151.591666666667,-29.5083333333333,880
151.608333333333,-29.5083333333333,923
151.625,-29.5083333333333,891
151.641666666667,-29.5083333333333,894
151.658333333333,-29.5083333333333,894
151.675,-29.5083333333333,910
151.691666666667,-29.5083333333333,896
151.708333333333,-29.5083333333333,889
151.725,-29.5083333333333,900
151.741666666667,-29.5083333333333,896
151.758333333333,-29.5083333333333,916
151.775,-29.5083333333333,943
151.791666666667,-29.5083333333333,966
151.808333333333,-29.5083333333333,1000
151.825,-29.5083333333333,1016
151.841666666667,-29.5083333333333,1049
151.858333333333,-29.5083333333333,1044
151.875,-29.5083333333333,1077
151.891666666667,-29.5083333333333,1086
151.908333333333,-29.5083333333333,1095
151.925,-29.5083333333333,1119
151.941666666667,-29.5083333333333,1101
151.958333333333,-29.5083333333333,1149
151.975,-29.5083333333333,1149
151.991666666667,-29.5083333333333,1206
152.008333333333,-29.5083333333333,1281
152.025,-29.5083333333333,1254
152.041666666667,-29.5083333333333,1216
152.058333333333,-29.5083333333333,1165
152.075,-29.5083333333333,1027
152.091666666667,-29.5083333333333,936
152.108333333333,-29.5083333333333,937
152.125,-29.5083333333333,928
152.141666666667,-29.5083333333333,1015
152.158333333333,-29.5083333333333,976
152.175,-29.5083333333333,881
152.191666666667,-29.5083333333333,804
152.208333333333,-29.5083333333333,829
152.225,-29.5083333333333,947
152.241666666667,-29.5083333333333,982
152.258333333333,-29.5083333333333,1095
152.275,-29.5083333333333,1082
152.291666666667,-29.5083333333333,1040
152.308333333333,-29.5083333333333,998
152.325,-29.5083333333333,992
152.341666666667,-29.5083333333333,953
152.358333333333,-29.5083333333333,887
152.375,-29.5083333333333,607
152.391666666667,-29.5083333333333,343
152.408333333333,-29.5083333333333,422
152.425,-29.5083333333333,407
152.441666666667,-29.5083333333333,197
152.458333333333,-29.5083333333333,110
152.475,-29.5083333333333,131
152.491666666667,-29.5083333333333,277
152.508333333333,-29.5083333333333,550
152.525,-29.5083333333333,480
152.541666666667,-29.5083333333333,353
152.558333333333,-29.5083333333333,304
152.575,-29.5083333333333,271
152.591666666667,-29.5083333333333,287
152.608333333333,-29.5083333333333,241
152.625,-29.5083333333333,131
152.641666666667,-29.5083333333333,61
152.658333333333,-29.5083333333333,56
152.675,-29.5083333333333,36
152.691666666667,-29.5083333333333,61
152.708333333333,-29.5083333333333,105
152.725,-29.5083333333333,79
152.741666666667,-29.5083333333333,133
152.758333333333,-29.5083333333333,112
152.775,-29.5083333333333,152
152.791666666667,-29.5083333333333,64
152.808333333333,-29.5083333333333,98
152.825,-29.5083333333333,51
152.841666666667,-29.5083333333333,63
152.858333333333,-29.5083333333333,65
152.875,-29.5083333333333,56
152.891666666667,-29.5083333333333,57
152.908333333333,-29.5083333333333,72
152.925,-29.5083333333333,93
152.941666666667,-29.5083333333333,83
152.958333333333,-29.5083333333333,45
152.975,-29.5083333333333,31
152.991666666667,-29.5083333333333,34
153.008333333333,-29.5083333333333,43
153.025,-29.5083333333333,5
153.041666666667,-29.5083333333333,3
153.058333333333,-29.5083333333333,2
153.075,-29.5083333333333,2
153.091666666667,-29.5083333333333,2
153.108333333333,-29.5083333333333,3
153.125,-29.5083333333333,4
153.141666666667,-29.5083333333333,32
153.158333333333,-29.5083333333333,58
153.175,-29.5083333333333,8
153.191666666667,-29.5083333333333,19
153.208333333333,-29.5083333333333,16
153.225,-29.5083333333333,25
153.241666666667,-29.5083333333333,13
153.258333333333,-29.5083333333333,1
153.275,-29.5083333333333,3
153.291666666667,-29.5083333333333,7
153.308333333333,-29.5083333333333,14
153.325,-29.5083333333333,36
153.341666666667,-29.5083333333333,25
153.358333333333,-29.5083333333333,-4
153.375,-29.5083333333333,-25
153.391666666667,-29.5083333333333,-32
153.408333333333,-29.5083333333333,-38
153.425,-29.5083333333333,-41
153.441666666667,-29.5083333333333,-45
153.458333333333,-29.5083333333333,-49
153.475,-29.5083333333333,-55
153.491666666667,-29.5083333333333,-59
153.508333333333,-29.5083333333333,-62
153.525,-29.5083333333333,-67
153.541666666667,-29.5083333333333,-72
153.558333333333,-29.5083333333333,-77
153.575,-29.5083333333333,-80
153.591666666667,-29.5083333333333,-80
153.608333333333,-29.5083333333333,-80
153.625,-29.5083333333333,-85
153.641666666667,-29.5083333333333,-90
153.658333333333,-29.5083333333333,-96
153.675,-29.5083333333333,-106
153.691666666667,-29.5083333333333,-132
153.708333333333,-29.5083333333333,-163
153.725,-29.5083333333333,-177
153.741666666667,-29.5083333333333,-210
153.758333333333,-29.5083333333333,-305
153.775,-29.5083333333333,-434
153.791666666667,-29.5083333333333,-593
153.808333333333,-29.5083333333333,-760
153.825,-29.5083333333333,-915
153.841666666667,-29.5083333333333,-1060
153.858333333333,-29.5083333333333,-1207
153.875,-29.5083333333333,-1335
153.891666666667,-29.5083333333333,-1432
153.908333333333,-29.5083333333333,-1504
153.925,-29.5083333333333,-1539
153.941666666667,-29.5083333333333,-1550
153.958333333333,-29.5083333333333,-1498
153.975,-29.5083333333333,-1444
153.991666666667,-29.5083333333333,-1410
154.008333333333,-29.5083333333333,-1403
154.025,-29.5083333333333,-1421
154.041666666667,-29.5083333333333,-1472
154.058333333333,-29.5083333333333,-1548
154.075,-29.5083333333333,-1659
154.091666666667,-29.5083333333333,-1789
154.108333333333,-29.5083333333333,-1950
154.125,-29.5083333333333,-2122
154.141666666667,-29.5083333333333,-2319
154.158333333333,-29.5083333333333,-2524
154.175,-29.5083333333333,-2748
154.191666666667,-29.5083333333333,-2974
154.208333333333,-29.5083333333333,-3208
154.225,-29.5083333333333,-3434
154.241666666667,-29.5083333333333,-3656
154.258333333333,-29.5083333333333,-3860
154.275,-29.5083333333333,-4046
154.291666666667,-29.5083333333333,-4198
154.308333333333,-29.5083333333333,-4320
154.325,-29.5083333333333,-4401
154.341666666667,-29.5083333333333,-4453
154.358333333333,-29.5083333333333,-4475
154.375,-29.5083333333333,-4477
154.391666666667,-29.5083333333333,-4468
154.408333333333,-29.5083333333333,-4456
154.425,-29.5083333333333,-4451
154.441666666667,-29.5083333333333,-4455
154.458333333333,-29.5083333333333,-4472
154.475,-29.5083333333333,-4496
154.491666666667,-29.5083333333333,-4523
154.508333333333,-29.5083333333333,-4542
154.525,-29.5083333333333,-4546
154.541666666667,-29.5083333333333,-4530
154.558333333333,-29.5083333333333,-4490
154.575,-29.5083333333333,-4432
154.591666666667,-29.5083333333333,-4366
154.608333333333,-29.5083333333333,-4305
154.625,-29.5083333333333,-4271
154.641666666667,-29.5083333333333,-4271
154.658333333333,-29.5083333333333,-4323
154.675,-29.5083333333333,-4408
154.691666666667,-29.5083333333333,-4502
154.708333333333,-29.5083333333333,-4595
154.725,-29.5083333333333,-4654
154.741666666667,-29.5083333333333,-4701
154.758333333333,-29.5083333333333,-4751
154.775,-29.5083333333333,-4786
154.791666666667,-29.5083333333333,-4783
154.808333333333,-29.5083333333333,-4764
154.825,-29.5083333333333,-4733
154.841666666667,-29.5083333333333,-4708
154.858333333333,-29.5083333333333,-4696
154.875,-29.5083333333333,-4699
154.891666666667,-29.5083333333333,-4713
154.908333333333,-29.5083333333333,-4728
154.925,-29.5083333333333,-4726
154.941666666667,-29.5083333333333,-4709
154.958333333333,-29.5083333333333,-4669
154.975,-29.5083333333333,-4620
154.991666666667,-29.5083333333333,-4576
155.008333333333,-29.5083333333333,-4530
155.025,-29.5083333333333,-4481
155.041666666667,-29.5083333333333,-4432
155.058333333333,-29.5083333333333,-4396
155.075,-29.5083333333333,-4369
155.091666666667,-29.5083333333333,-4363
155.108333333333,-29.5083333333333,-4370
155.125,-29.5083333333333,-4394
155.141666666667,-29.5083333333333,-4427
155.158333333333,-29.5083333333333,-4472
155.175,-29.5083333333333,-4521
155.191666666667,-29.5083333333333,-4571
155.208333333333,-29.5083333333333,-4617
155.225,-29.5083333333333,-4652
155.241666666667,-29.5083333333333,-4675
155.258333333333,-29.5083333333333,-4680
155.275,-29.5083333333333,-4675
155.291666666667,-29.5083333333333,-4671
155.308333333333,-29.5083333333333,-4669
155.325,-29.5083333333333,-4681
155.341666666667,-29.5083333333333,-4705
155.358333333333,-29.5083333333333,-4744
155.375,-29.5083333333333,-4784
155.391666666667,-29.5083333333333,-4804
155.408333333333,-29.5083333333333,-4814
155.425,-29.5083333333333,-4815
155.441666666667,-29.5083333333333,-4812
155.458333333333,-29.5083333333333,-4802
155.475,-29.5083333333333,-4794
155.491666666667,-29.5083333333333,-4782
150.508333333333,-29.525,401
150.525,-29.525,376
150.541666666667,-29.525,349
150.558333333333,-29.525,344
150.575,-29.525,361
150.591666666667,-29.525,354
150.608333333333,-29.525,369
150.625,-29.525,399
150.641666666667,-29.525,450
150.658333333333,-29.525,473
150.675,-29.525,470
150.691666666667,-29.525,452
150.708333333333,-29.525,469
150.725,-29.525,503
150.741666666667,-29.525,541
150.758333333333,-29.525,518
150.775,-29.525,498
150.791666666667,-29.525,513
150.808333333333,-29.525,517
150.825,-29.525,572
150.841666666667,-29.525,630
150.858333333333,-29.525,643
150.875,-29.525,624
150.891666666667,-29.525,640
150.908333333333,-29.525,663
150.925,-29.525,694
150.941666666667,-29.525,681
150.958333333333,-29.525,658
150.975,-29.525,657
150.991666666667,-29.525,648
151.008333333333,-29.525,634
151.025,-29.525,598
151.041666666667,-29.525,584
151.058333333333,-29.525,588
151.075,-29.525,580
151.091666666667,-29.525,551
151.108333333333,-29.525,534
151.125,-29.525,539
151.141666666667,-29.525,569
151.158333333333,-29.525,589
151.175,-29.525,556
151.191666666667,-29.525,576
151.208333333333,-29.525,591
151.225,-29.525,578
151.241666666667,-29.525,587
151.258333333333,-29.525,608
151.275,-29.525,641
151.291666666667,-29.525,703
151.308333333333,-29.525,749
151.325,-29.525,720
151.341666666667,-29.525,739
151.358333333333,-29.525,751
151.375,-29.525,771
151.391666666667,-29.525,823
151.408333333333,-29.525,855
151.425,-29.525,876
151.441666666667,-29.525,819
151.458333333333,-29.525,802
151.475,-29.525,845
151.491666666667,-29.525,812
151.508333333333,-29.525,838
151.525,-29.525,903
151.541666666667,-29.525,944
151.558333333333,-29.525,919
151.575,-29.525,912
151.591666666667,-29.525,954
151.608333333333,-29.525,932
151.625,-29.525,956
151.641666666667,-29.525,964
151.658333333333,-29.525,933
151.675,-29.525,955
151.691666666667,-29.525,953
151.708333333333,-29.525,896
151.725,-29.525,889
151.741666666667,-29.525,897
151.758333333333,-29.525,933
151.775,-29.525,951
151.791666666667,-29.525,987
151.808333333333,-29.525,1008
151.825,-29.525,1007
151.841666666667,-29.525,1041
151.858333333333,-29.525,1028
151.875,-29.525,1024
151.891666666667,-29.525,1063
151.908333333333,-29.525,1084
151.925,-29.525,1096
151.941666666667,-29.525,1075
151.958333333333,-29.525,1116
151.975,-29.525,1083
151.991666666667,-29.525,1124
152.008333333333,-29.525,1196
152.025,-29.525,1251
152.041666666667,-29.525,1238
152.058333333333,-29.525,1164
152.075,-29.525,1011
152.091666666667,-29.525,916
152.108333333333,-29.525,900
152.125,-29.525,891
152.141666666667,-29.525,901
152.158333333333,-29.525,968
152.175,-29.525,926
152.191666666667,-29.525,829
152.208333333333,-29.525,809
152.225,-29.525,925
152.241666666667,-29.525,1010
152.258333333333,-29.525,1094
152.275,-29.525,1066
152.291666666667,-29.525,1039
152.308333333333,-29.525,983
152.325,-29.525,966
152.341666666667,-29.525,957
152.358333333333,-29.525,875
152.375,-29.525,616
152.391666666667,-29.525,588
152.408333333333,-29.525,814
152.425,-29.525,612
152.441666666667,-29.525,252
152.458333333333,-29.525,130
152.475,-29.525,152
152.491666666667,-29.525,185
152.508333333333,-29.525,313
152.525,-29.525,494
152.541666666667,-29.525,301
152.558333333333,-29.525,264
152.575,-29.525,269
152.591666666667,-29.525,315
152.608333333333,-29.525,184
152.625,-29.525,78
152.641666666667,-29.525,42
152.658333333333,-29.525,53
152.675,-29.525,34
152.691666666667,-29.525,45
152.708333333333,-29.525,99
152.725,-29.525,102
152.741666666667,-29.525,85
152.758333333333,-29.525,91
152.775,-29.525,126
152.791666666667,-29.525,55
152.808333333333,-29.525,75
152.825,-29.525,59
152.841666666667,-29.525,58
152.858333333333,-29.525,47
152.875,-29.525,63
152.891666666667,-29.525,71
152.908333333333,-29.525,86
152.925,-29.525,108
152.941666666667,-29.525,102
152.958333333333,-29.525,68
152.975,-29.525,57
152.991666666667,-29.525,53
153.008333333333,-29.525,35
153.025,-29.525,19
153.041666666667,-29.525,9
153.058333333333,-29.525,3
153.075,-29.525,2
153.091666666667,-29.525,2
153.108333333333,-29.525,2
153.125,-29.525,2
153.141666666667,-29.525,28
153.158333333333,-29.525,37
153.175,-29.525,2
153.191666666667,-29.525,3
153.208333333333,-29.525,10
153.225,-29.525,30
153.241666666667,-29.525,13
153.258333333333,-29.525,4
153.275,-29.525,2
153.291666666667,-29.525,8
153.308333333333,-29.525,28
153.325,-29.525,23
153.341666666667,-29.525,8
153.358333333333,-29.525,-7
153.375,-29.525,-25
153.391666666667,-29.525,-33
153.408333333333,-29.525,-39
153.425,-29.525,-43
153.441666666667,-29.525,-46
153.458333333333,-29.525,-51
153.475,-29.525,-56
153.491666666667,-29.525,-60
153.508333333333,-29.525,-64
153.525,-29.525,-69
153.541666666667,-29.525,-73
153.558333333333,-29.525,-78
153.575,-29.525,-81
153.591666666667,-29.525,-82
153.608333333333,-29.525,-83
153.625,-29.525,-88
153.641666666667,-29.525,-96
153.658333333333,-29.525,-105
153.675,-29.525,-119
153.691666666667,-29.525,-141
153.708333333333,-29.525,-169
153.725,-29.525,-199
153.741666666667,-29.525,-251
153.758333333333,-29.525,-338
153.775,-29.525,-457
153.791666666667,-29.525,-599
153.808333333333,-29.525,-754
153.825,-29.525,-915
153.841666666667,-29.525,-1074
153.858333333333,-29.525,-1225
153.875,-29.525,-1352
153.891666666667,-29.525,-1444
153.908333333333,-29.525,-1507
153.925,-29.525,-1545
153.941666666667,-29.525,-1554
153.958333333333,-29.525,-1525
153.975,-29.525,-1487
153.991666666667,-29.525,-1465
154.008333333333,-29.525,-1469
154.025,-29.525,-1500
154.041666666667,-29.525,-1559
154.058333333333,-29.525,-1643
154.075,-29.525,-1752
154.091666666667,-29.525,-1882
154.108333333333,-29.525,-2034
154.125,-29.525,-2206
154.141666666667,-29.525,-2399
154.158333333333,-29.525,-2610
154.175,-29.525,-2837
154.191666666667,-29.525,-3072
154.208333333333,-29.525,-3310
154.225,-29.525,-3540
154.241666666667,-29.525,-3758
154.258333333333,-29.525,-3953
154.275,-29.525,-4121
154.291666666667,-29.525,-4256
154.308333333333,-29.525,-4357
154.325,-29.525,-4426
154.341666666667,-29.525,-4465
154.358333333333,-29.525,-4481
154.375,-29.525,-4479
154.391666666667,-29.525,-4469
154.408333333333,-29.525,-4456
154.425,-29.525,-4448
154.441666666667,-29.525,-4449
154.458333333333,-29.525,-4461
154.475,-29.525,-4481
154.491666666667,-29.525,-4503
154.508333333333,-29.525,-4520
154.525,-29.525,-4525
154.541666666667,-29.525,-4512
154.558333333333,-29.525,-4479
154.575,-29.525,-4430
154.591666666667,-29.525,-4374
154.608333333333,-29.525,-4326
154.625,-29.525,-4301
154.641666666667,-29.525,-4311
154.658333333333,-29.525,-4365
154.675,-29.525,-4444
154.691666666667,-29.525,-4530
154.708333333333,-29.525,-4612
154.725,-29.525,-4682
154.741666666667,-29.525,-4744
154.758333333333,-29.525,-4797
154.775,-29.525,-4828
154.791666666667,-29.525,-4827
154.808333333333,-29.525,-4803
154.825,-29.525,-4768
154.841666666667,-29.525,-4737
154.858333333333,-29.525,-4720
154.875,-29.525,-4719
154.891666666667,-29.525,-4730
154.908333333333,-29.525,-4741
154.925,-29.525,-4737
154.941666666667,-29.525,-4715
154.958333333333,-29.525,-4672
154.975,-29.525,-4618
154.991666666667,-29.525,-4563
155.008333333333,-29.525,-4506
155.025,-29.525,-4448
155.041666666667,-29.525,-4396
155.058333333333,-29.525,-4356
155.075,-29.525,-4332
155.091666666667,-29.525,-4326
155.108333333333,-29.525,-4337
155.125,-29.525,-4362
155.141666666667,-29.525,-4397
155.158333333333,-29.525,-4440
155.175,-29.525,-4488
155.191666666667,-29.525,-4535
155.208333333333,-29.525,-4579
155.225,-29.525,-4613
155.241666666667,-29.525,-4635
155.258333333333,-29.525,-4644
155.275,-29.525,-4644
155.291666666667,-29.525,-4642
155.308333333333,-29.525,-4645
155.325,-29.525,-4659
155.341666666667,-29.525,-4687
155.358333333333,-29.525,-4729
155.375,-29.525,-4770
155.391666666667,-29.525,-4796
155.408333333333,-29.525,-4808
155.425,-29.525,-4809
155.441666666667,-29.525,-4806
155.458333333333,-29.525,-4797
